"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: He works himself into a fake froth; does some calculated, halfhearted gonzo writing; then collects a fat check.<SPLIT>[[[[Hypothesis]]]]: He's well-known in writing circles as a hack who is willing to sell out to the highest bidder.","[[[[Premise]]]]: He works himself into a fake froth; does some calculated, halfhearted gonzo writing; then collects a fat check.<SPLIT>[[[[Hypothesis]]]]: He's well-known in writing circles as a hack who is willing to sell out to the highest bidder.",0.6645739078521729,0.6645739078521729,0,0,2,1,"Skipped"
"[[[[Premise]]]]: Moreover, it is possible to have questions that require nested case studies.<SPLIT>[[[[Hypothesis]]]]: Also, questions can require nested case studies, so wrap your heand around it.","[[[[Premise]]]]: Moreover, it is possible to have questions that require nested case studies.<SPLIT>[[[[Hypothesis]]]]: Also, questions can require nested case studies, so wrap your heand around it.",0.9086400270462036,0.9086400270462036,2,2,1,1,"Skipped"
"[[[[Premise]]]]: Evaluating the intent of the six principles, we observed that they naturally fell into three distinct sets, which we refer to as critical success factors.<SPLIT>[[[[Hypothesis]]]]: The six principles fell into [[two]] distinct sets.","[[[[Premise]]]]: Evaluating the intent of the six principles, we observed that they naturally fell into three distinct sets, which we refer to as critical success factors.<SPLIT>[[[[Hypothesis]]]]: The six principles fell into [[three]] distinct sets.",0.015227317810058594,0.9987278580665588,0,1,0,9,"Successful"
"[[[[Premise]]]]: so it's it's changing and the summers are getting hot and the winters are cold but i guess i can live with it<SPLIT>[[[[Hypothesis]]]]: It can [[get]] up to 30 [[degrees]] Celsius in the [[summer]].","[[[[Premise]]]]: so it's it's changing and the summers are getting hot and the winters are cold but i guess i can live with it<SPLIT>[[[[Hypothesis]]]]: It can [[learned]] up to 30 [[echelon]] Celsius in the [[hap]].",0.00406193733215332,0.29168975353240967,2,2,2,85,"Failed"
"[[[[Premise]]]]: The public health official's version of the line, Take my wife, please, is Tell Americans to eat kale five times a week.<SPLIT>[[[[Hypothesis]]]]: Public health authorities believe that [[people]] should eat kale many times a week.","[[[[Premise]]]]: The public health official's version of the line, Take my wife, please, is Tell Americans to eat kale five times a week.<SPLIT>[[[[Hypothesis]]]]: Public health authorities believe that [[volk]] should eat kale many times a week.",0.26366478204727173,0.8720986843109131,1,0,1,54,"Successful"
"[[[[Premise]]]]: Participants generally viewed the new internal control reporting requirements of the Sarbanes-Oxley Act of 2002 as a good requirement.<SPLIT>[[[[Hypothesis]]]]: The Sarbanes-Oxley Act of 2002 focused mainly on SEC filings, and [[ignored]] internal controls and reporting completely.","[[[[Premise]]]]: Participants generally viewed the new internal control reporting requirements of the Sarbanes-Oxley Act of 2002 as a good requirement.<SPLIT>[[[[Hypothesis]]]]: The Sarbanes-Oxley Act of 2002 focused mainly on SEC filings, and [[negligence]] internal controls and reporting completely.",0.0020389556884765625,0.8761594295501709,0,2,0,47,"Successful"
"[[[[Premise]]]]: The cuts will take the biggest bite out of Land of Lincoln, a network of eight offices and 40 lawyers who help clients in southern Illinois with problems like eviction, access to Social Security and obtaining orders of protection from abusive spouses.<SPLIT>[[[[Hypothesis]]]]: Land of Lincoln, a network of eight offices and 40 lawyers providing pro bono and reduced cost legal services in Illinois, will be significantly impacted by the cuts.","[[[[Premise]]]]: The cuts will take the biggest bite out of Land of Lincoln, a network of eight offices and 40 lawyers who help clients in southern Illinois with problems like eviction, access to Social Security and obtaining orders of protection from abusive spouses.<SPLIT>[[[[Hypothesis]]]]: Land of Lincoln, a network of eight offices and 40 lawyers providing pro bono and reduced cost legal services in Illinois, will be significantly impacted by the cuts.",0.944896399974823,0.944896399974823,1,1,2,1,"Skipped"
"[[[[Premise]]]]: At the fulcrum is a coffee bar and cafe under a giant screen television flanked by CD listening stations.<SPLIT>[[[[Hypothesis]]]]: There are no audio [[facilities]] near the [[coffee]] bar and cafe.","[[[[Premise]]]]: At the fulcrum is a coffee bar and cafe under a giant screen television flanked by CD listening stations.<SPLIT>[[[[Hypothesis]]]]: There are no audio [[factories]] near the [[cafés]] bar and cafe.",0.0028456449508666992,0.6135323643684387,0,2,0,82,"Successful"
"[[[[Premise]]]]: and not only is it you know trouble to have to drive but it takes time away from your home and your family when you're out driving<SPLIT>[[[[Hypothesis]]]]: [[Driving]] is a [[fast]] [[experience]] with no downfalls.","[[[[Premise]]]]: and not only is it you know trouble to have to drive but it takes time away from your home and your family when you're out driving<SPLIT>[[[[Hypothesis]]]]: [[Boardwalk]] is a [[faster]] [[piloted]] with no downfalls.",0.003086686134338379,0.14302664995193481,0,0,0,90,"Failed"
"[[[[Premise]]]]: There is a good restaurant in the village, in addition to a well-stocked mini-market for self-catering visitors.<SPLIT>[[[[Hypothesis]]]]: The village has a [[restaurant]].","[[[[Premise]]]]: There is a good restaurant in the village, in addition to a well-stocked mini-market for self-catering visitors.<SPLIT>[[[[Hypothesis]]]]: The village has a [[dinner]].",0.004309475421905518,0.5954907536506653,1,2,1,48,"Successful"
"[[[[Premise]]]]: British action wouldn't have mattered.<SPLIT>[[[[Hypothesis]]]]: It wouldn't have mattered if [[Britain]] got involved.","[[[[Premise]]]]: British action wouldn't have mattered.<SPLIT>[[[[Hypothesis]]]]: It wouldn't have mattered if [[Brittany]] got involved.",0.04095262289047241,0.9983645081520081,1,2,1,24,"Successful"
"[[[[Premise]]]]: Another quarter billion plus dollars of the total amount sought was earmarked to pay down operating debt accrued in past years.<SPLIT>[[[[Hypothesis]]]]: Another [[quarter]] [[billion]] dollars or more was earmarked to pay down debt.","[[[[Premise]]]]: Another quarter billion plus dollars of the total amount sought was earmarked to pay down operating debt accrued in past years.<SPLIT>[[[[Hypothesis]]]]: Another [[quart]] [[million]] dollars or more was earmarked to pay down debt.",0.013891518115997314,0.7618967890739441,1,0,1,13,"Successful"
"[[[[Premise]]]]: Model yields an estimate of the percentage change in a household's demand for postage as a result of owning a computer<SPLIT>[[[[Hypothesis]]]]: [[People]] [[receive]] [[many]] more items in the post if they have a computer in the house.","[[[[Premise]]]]: Model yields an estimate of the percentage change in a household's demand for postage as a result of owning a computer<SPLIT>[[[[Hypothesis]]]]: [[Persons]] [[getting]] [[different]] more items in the post if they have a computer in the house.",0.04834151268005371,0.6621348857879639,2,1,2,109,"Successful"
"[[[[Premise]]]]: They have found a new object of their affection.<SPLIT>[[[[Hypothesis]]]]: They [[love]] their [[new]] [[sports]] [[car]].","[[[[Premise]]]]: They have found a new object of their affection.<SPLIT>[[[[Hypothesis]]]]: They [[oi]] their [[newer]] [[athletes]] [[motorised]].",0.0024288296699523926,0.1569737195968628,2,2,2,87,"Failed"
"[[[[Premise]]]]: Carmel Man, a relation of the Neanderthal family, lived here 600,000 years ago.<SPLIT>[[[[Hypothesis]]]]: Carmel Man isn't alive today.","[[[[Premise]]]]: Carmel Man, a relation of the Neanderthal family, lived here 600,000 years ago.<SPLIT>[[[[Hypothesis]]]]: Carmel Man isn't alive today.",0.9909098148345947,0.9909098148345947,0,0,1,1,"Skipped"
"[[[[Premise]]]]: The best place to view the spring azaleas is at the Azalea Festival in the last week of April at Tokyo's Nezu shrine.<SPLIT>[[[[Hypothesis]]]]: The Azalea Festival is the [[largest]] festival in the world.  ","[[[[Premise]]]]: The best place to view the spring azaleas is at the Azalea Festival in the last week of April at Tokyo's Nezu shrine.<SPLIT>[[[[Hypothesis]]]]: The Azalea Festival is the [[roughest]] festival in the world.  ",0.0018424391746520996,0.8819149732589722,2,0,2,44,"Successful"
"[[[[Premise]]]]: She's very tired.<SPLIT>[[[[Hypothesis]]]]: She is very [[tired]] from her [[long]] [[day]].","[[[[Premise]]]]: She's very tired.<SPLIT>[[[[Hypothesis]]]]: She is very [[aching]] from her [[along]] [[time]].",0.0042250752449035645,0.7653464674949646,2,1,2,39,"Successful"
"[[[[Premise]]]]: Puri also has a beautiful beach, southwest of town, which is ideal for cooling off but those aren't sandcastles the Indians are making, they're miniature temples, for this is the Swarga Dwara (Heaven's Gateway), where the faithful wash away their sins.<SPLIT>[[[[Hypothesis]]]]: [[More]] Indians than [[foreigners]] [[go]] to the beach at Puri.","[[[[Premise]]]]: Puri also has a beautiful beach, southwest of town, which is ideal for cooling off but those aren't sandcastles the Indians are making, they're miniature temples, for this is the Swarga Dwara (Heaven's Gateway), where the faithful wash away their sins.<SPLIT>[[[[Hypothesis]]]]: [[Anymore]] Indians than [[spacemen]] [[budge]] to the beach at Puri.",0.0030232667922973633,0.5414233207702637,2,0,2,39,"Successful"
"[[[[Premise]]]]: It was deserved.<SPLIT>[[[[Hypothesis]]]]: it was earnt","[[[[Premise]]]]: It was deserved.<SPLIT>[[[[Hypothesis]]]]: it was earnt",0.04788893461227417,0.04788893461227417,1,1,1,2,"Failed"
"[[[[Premise]]]]: Text Box 2.1: Gross Domestic Product and Gross National Product 48Text Box 4.1: How do the NIPA and federal unified budget concepts of<SPLIT>[[[[Hypothesis]]]]: [[Text]] about GBP and USD.","[[[[Premise]]]]: Text Box 2.1: Gross Domestic Product and Gross National Product 48Text Box 4.1: How do the NIPA and federal unified budget concepts of<SPLIT>[[[[Hypothesis]]]]: [[Writings]] about GBP and USD.",0.5024239420890808,0.6350172162055969,0,2,0,33,"Successful"
"[[[[Premise]]]]: In a new retrospective, the Vienna modernist (1890-1918) wins critics' grudging respect.<SPLIT>[[[[Hypothesis]]]]: Critics are reluctant but ultimately they are forced to respect the Vienna Modernist. ","[[[[Premise]]]]: In a new retrospective, the Vienna modernist (1890-1918) wins critics' grudging respect.<SPLIT>[[[[Hypothesis]]]]: Critics are reluctant but ultimately they are forced to respect the Vienna Modernist. ",0.9984011054039001,0.9984011054039001,2,2,1,1,"Skipped"
"[[[[Premise]]]]: Yet, in the mouths of the white townsfolk of Salisbury, N.C., it sounds convincing.<SPLIT>[[[[Hypothesis]]]]: White townsfolk in Salisbury, [[N]].C. think it [[sounds]] convincing.","[[[[Premise]]]]: Yet, in the mouths of the white townsfolk of Salisbury, N.C., it sounds convincing.<SPLIT>[[[[Hypothesis]]]]: White townsfolk in Salisbury, [[percent]].C. think it [[selim]] convincing.",0.007003486156463623,0.8916326761245728,1,2,1,26,"Successful"
"[[[[Premise]]]]: In this moment of American triumphalism, it's hard to resist the temptation to rewrite recent history as the narrative of America's self-reliant, inevitable rise, and to see the future as the story of America's continued ascent into the higher reaches of the New Economy.<SPLIT>[[[[Hypothesis]]]]: [[This]] is a [[moment]] of American triumphalism.","[[[[Premise]]]]: In this moment of American triumphalism, it's hard to resist the temptation to rewrite recent history as the narrative of America's self-reliant, inevitable rise, and to see the future as the story of America's continued ascent into the higher reaches of the New Economy.<SPLIT>[[[[Hypothesis]]]]: [[These]] is a [[hour]] of American triumphalism.",0.012035965919494629,0.9676498174667358,1,2,1,26,"Successful"
"[[[[Premise]]]]: These runs could cost far more than the value of the small improvement in service.<SPLIT>[[[[Hypothesis]]]]: The runs would be a bigger [[cost]] than the improvement in service would bring.","[[[[Premise]]]]: These runs could cost far more than the value of the small improvement in service.<SPLIT>[[[[Hypothesis]]]]: The runs would be a bigger [[honorarium]] than the improvement in service would bring.",0.09272199869155884,0.9631736278533936,1,2,1,45,"Successful"
"[[[[Premise]]]]: The Times says this tracking list is drawn up from information from bookstores, but publishers say they routinely call up the Times to tip them off to books selling with increasing momentum so that they can be added to the tracking list.<SPLIT>[[[[Hypothesis]]]]: Publishers say one things about Times' drawing of lists from bookstores, while [[Times]] [[claims]] a different story.","[[[[Premise]]]]: The Times says this tracking list is drawn up from information from bookstores, but publishers say they routinely call up the Times to tip them off to books selling with increasing momentum so that they can be added to the tracking list.<SPLIT>[[[[Hypothesis]]]]: Publishers say one things about Times' drawing of lists from bookstores, while [[Temps]] [[grievances]] a different story.",0.028862416744232178,0.8033191561698914,1,2,1,104,"Successful"
"[[[[Premise]]]]: Any subsequent alterations to the data can be readily detected.<SPLIT>[[[[Hypothesis]]]]: [[Special]] [[permissions]] are required to alter the data.","[[[[Premise]]]]: Any subsequent alterations to the data can be readily detected.<SPLIT>[[[[Hypothesis]]]]: [[Especial]] [[letting]] are required to alter the data.",0.0207211971282959,0.6897833347320557,2,1,2,44,"Successful"
"[[[[Premise]]]]: yeah you can also do the same thing using um if you have ground beef just stir fry the ground beef drain off the oil use the same hoi sin sauce and um some of the frozen mixed vegetables<SPLIT>[[[[Hypothesis]]]]: The hoi sin sauce [[makes]] the vegetables [[taste]] [[much]] [[better]].","[[[[Premise]]]]: yeah you can also do the same thing using um if you have ground beef just stir fry the ground beef drain off the oil use the same hoi sin sauce and um some of the frozen mixed vegetables<SPLIT>[[[[Hypothesis]]]]: The hoi sin sauce [[facto]] the vegetables [[piquant]] [[widely]] [[tougher]].",0.0021821260452270508,0.5324063301086426,2,0,2,152,"Successful"
"[[[[Premise]]]]: The islands' names refer to the different force winds hitting them, not their topography.<SPLIT>[[[[Hypothesis]]]]: The way the islands are called is based on the force of the wins they experience.","[[[[Premise]]]]: The islands' names refer to the different force winds hitting them, not their topography.<SPLIT>[[[[Hypothesis]]]]: The way the islands are called is based on the force of the wins they experience.",0.9978368282318115,0.9978368282318115,0,0,1,1,"Skipped"
"[[[[Premise]]]]: How do you propose to get in touch with your would-be employers?<SPLIT>[[[[Hypothesis]]]]: How will you [[contact]] your potential employers?","[[[[Premise]]]]: How do you propose to get in touch with your would-be employers?<SPLIT>[[[[Hypothesis]]]]: How will you [[telephoning]] your potential employers?",0.01019984483718872,0.7367799282073975,1,2,1,42,"Successful"
"[[[[Premise]]]]: He and his associates weren't operating at the level of metaphor.<SPLIT>[[[[Hypothesis]]]]: His associates' boss was operating at the level of the metaphor. ","[[[[Premise]]]]: He and his associates weren't operating at the level of metaphor.<SPLIT>[[[[Hypothesis]]]]: His associates' boss was operating at the level of the metaphor. ",0.783403217792511,0.783403217792511,2,2,0,1,"Skipped"
"[[[[Premise]]]]: This number represents the most reliable, albeit conservative, estimate of cases closed in 1999 by LSC grantees.<SPLIT>[[[[Hypothesis]]]]: This estimate is likely to be [[lower]], or conservative.","[[[[Premise]]]]: This number represents the most reliable, albeit conservative, estimate of cases closed in 1999 by LSC grantees.<SPLIT>[[[[Hypothesis]]]]: This estimate is likely to be [[lowest]], or conservative.",0.24278920888900757,0.8525761961936951,2,0,2,27,"Successful"
"[[[[Premise]]]]: Scutari is traditionally associated with the name of Florence Nightingale.<SPLIT>[[[[Hypothesis]]]]: Scutari is generally [[linked]] with Florence Nightingale.","[[[[Premise]]]]: Scutari is traditionally associated with the name of Florence Nightingale.<SPLIT>[[[[Hypothesis]]]]: Scutari is generally [[liaisons]] with Florence Nightingale.",0.004997074604034424,0.6127279996871948,1,2,1,45,"Successful"
"[[[[Premise]]]]: Was it a sudden decision on his part, or had he already made up his mind when he parted from me a few hours earlier? <SPLIT>[[[[Hypothesis]]]]: He left in the spur of the moment whilst we were talking, which was quite rude. ","[[[[Premise]]]]: Was it a sudden decision on his part, or had he already made up his mind when he parted from me a few hours earlier? <SPLIT>[[[[Hypothesis]]]]: He left in the spur of the moment whilst we were talking, which was quite rude. ",0.7656461000442505,0.7656461000442505,0,0,2,1,"Skipped"
"[[[[Premise]]]]: The main attraction of Kom Ombo is the vibrant color still found on the columns in the Hypostyle Hall.<SPLIT>[[[[Hypothesis]]]]: The Hypostyle Hall is the main sight to see at Kom Ombo, featuring striking [[colors]] which are preserved with a [[chemical]] agent.","[[[[Premise]]]]: The main attraction of Kom Ombo is the vibrant color still found on the columns in the Hypostyle Hall.<SPLIT>[[[[Hypothesis]]]]: The Hypostyle Hall is the main sight to see at Kom Ombo, featuring striking [[bluish]] which are preserved with a [[drug]] agent.",0.006093084812164307,0.9609426856040955,2,0,2,56,"Successful"
"[[[[Premise]]]]: The 37 hectares (91 acres) of garden are set on lands above the Wag Wag River, which twists through a steep and narrow valley.<SPLIT>[[[[Hypothesis]]]]: 37 hectares is equivalent to just over 90 [[acres]], and is the size of the gardens above the Wag Wag River.","[[[[Premise]]]]: The 37 hectares (91 acres) of garden are set on lands above the Wag Wag River, which twists through a steep and narrow valley.<SPLIT>[[[[Hypothesis]]]]: 37 hectares is equivalent to just over 90 [[hectare]], and is the size of the gardens above the Wag Wag River.",0.12970060110092163,0.5218653678894043,1,2,1,20,"Successful"
"[[[[Premise]]]]: It describes six applications of case study methods, including the purposes and pitfalls of each, and explains similarities and differences among the six.<SPLIT>[[[[Hypothesis]]]]: There are six applications for the [[case]] studies of [[pollutants]].","[[[[Premise]]]]: It describes six applications of case study methods, including the purposes and pitfalls of each, and explains similarities and differences among the six.<SPLIT>[[[[Hypothesis]]]]: There are six applications for the [[matter]] studies of [[pollute]].",0.018097639083862305,0.8460322022438049,2,0,2,53,"Successful"
"[[[[Premise]]]]: The inspired centuries-old design sense of the Italians has turned their country into a delightful emporium of style and elegance for the foreign visitor.<SPLIT>[[[[Hypothesis]]]]: The Italians have the [[best]] design sense in the world.","[[[[Premise]]]]: The inspired centuries-old design sense of the Italians has turned their country into a delightful emporium of style and elegance for the foreign visitor.<SPLIT>[[[[Hypothesis]]]]: The Italians have the [[good]] design sense in the world.",0.004688441753387451,0.7869797945022583,2,1,2,49,"Successful"
"[[[[Premise]]]]: The tip was hooked towards the edge, the same way the tips are hammered for knives used for slaughter.<SPLIT>[[[[Hypothesis]]]]: They were [[fragile]] and could not leave a scratch. ","[[[[Premise]]]]: The tip was hooked towards the edge, the same way the tips are hammered for knives used for slaughter.<SPLIT>[[[[Hypothesis]]]]: They were [[delicate]] and could not leave a scratch. ",0.09193265438079834,0.9015064239501953,0,2,0,32,"Successful"
"[[[[Premise]]]]: Since the rules were issued as interim rules and not as general notices of proposed rulemaking, they are not subject to the Unfunded Mandates Reform Act of 1995.<SPLIT>[[[[Hypothesis]]]]: The rules were issued as [[interim]] rules and not general notices of proposed rulemaking.","[[[[Premise]]]]: Since the rules were issued as interim rules and not as general notices of proposed rulemaking, they are not subject to the Unfunded Mandates Reform Act of 1995.<SPLIT>[[[[Hypothesis]]]]: The rules were issued as [[initial]] rules and not general notices of proposed rulemaking.",0.03155285120010376,0.8044366836547852,1,0,1,24,"Successful"
"[[[[Premise]]]]: Some bugs are hell to track down.<SPLIT>[[[[Hypothesis]]]]: It is [[difficult]] to catch some bugs.","[[[[Premise]]]]: Some bugs are hell to track down.<SPLIT>[[[[Hypothesis]]]]: It is [[uphill]] to catch some bugs.",0.010682404041290283,0.955307126045227,1,2,1,40,"Successful"
"[[[[Premise]]]]: Just as in ancient times, without the River Nile, Egypt could not exist.<SPLIT>[[[[Hypothesis]]]]: [[Without]] the [[Nile]] river, Egypt could not exist.","[[[[Premise]]]]: Just as in ancient times, without the River Nile, Egypt could not exist.<SPLIT>[[[[Hypothesis]]]]: [[Oder]] the [[Nought]] river, Egypt could not exist.",0.003669440746307373,0.9787256121635437,1,0,1,23,"Successful"
"[[[[Premise]]]]: huh-uh i don't even want to go anywhere yeah that's about it<SPLIT>[[[[Hypothesis]]]]: There is nowhere I [[want]] to go.","[[[[Premise]]]]: huh-uh i don't even want to go anywhere yeah that's about it<SPLIT>[[[[Hypothesis]]]]: There is nowhere I [[could]] to go.",0.1027367115020752,0.5784165859222412,1,2,1,46,"Successful"
"[[[[Premise]]]]: Although it's hard to disagree with James Surowiecki's roasting of Wade Cook in The Book on Cook, Surowiecki's assertion that the equity stock option market is simply a big casino that contribute[s] nothing to the smooth functioning of capital markets is both wrong and silly.<SPLIT>[[[[Hypothesis]]]]: Wade Cook wrote The Book on Cook.","[[[[Premise]]]]: Although it's hard to disagree with James Surowiecki's roasting of Wade Cook in The Book on Cook, Surowiecki's assertion that the equity stock option market is simply a big casino that contribute[s] nothing to the smooth functioning of capital markets is both wrong and silly.<SPLIT>[[[[Hypothesis]]]]: Wade Cook wrote The Book on Cook.",0.9561699032783508,0.9561699032783508,1,1,0,1,"Skipped"
"[[[[Premise]]]]: There is no tradition of clothes criticism that includes serious analysis, or even of costume criticism among theater, ballet, and opera critics, who do have an august writerly heritage.<SPLIT>[[[[Hypothesis]]]]: [[Clothes]] criticism is not serious. ","[[[[Premise]]]]: There is no tradition of clothes criticism that includes serious analysis, or even of costume criticism among theater, ballet, and opera critics, who do have an august writerly heritage.<SPLIT>[[[[Hypothesis]]]]: [[Toga]] criticism is not serious. ",0.4889012575149536,0.7508963942527771,1,2,1,51,"Successful"
"[[[[Premise]]]]: well yeah that really is scary<SPLIT>[[[[Hypothesis]]]]: [[It]] doesn't [[scare]] me.","[[[[Premise]]]]: well yeah that really is scary<SPLIT>[[[[Hypothesis]]]]: [[His]] doesn't [[affraid]] me.",0.002810657024383545,0.29499489068984985,0,0,0,46,"Failed"
"[[[[Premise]]]]: But you would not trust me.""<SPLIT>[[[[Hypothesis]]]]: It is understandable because I have [[broken]] your trust numerous times. ","[[[[Premise]]]]: But you would not trust me.""<SPLIT>[[[[Hypothesis]]]]: It is understandable because I have [[caved]] your trust numerous times. ",0.056873321533203125,0.5508286356925964,2,0,2,53,"Successful"
"[[[[Premise]]]]: But of course the DSM is informed by social values.<SPLIT>[[[[Hypothesis]]]]: Social values were not [[taken]] into [[consideration]] during the DSM's creation.","[[[[Premise]]]]: But of course the DSM is informed by social values.<SPLIT>[[[[Hypothesis]]]]: Social values were not [[harvests]] into [[revisiting]] during the DSM's creation.",0.006525933742523193,0.5609126091003418,0,2,0,92,"Successful"
"[[[[Premise]]]]: Sultan Abdul Hamid II (1876 1909) tried to apply absolute rule to an empire staggering under a crushing foreign debt, with a fragmented population of hostile people, and succeeded only in creating ill will and dissatisfaction amongst the younger generation of educated Turks.<SPLIT>[[[[Hypothesis]]]]: Although he was [[disliked]] by educated young Turks, Sultan Abdul Hamid II was loved by the older generations.","[[[[Premise]]]]: Sultan Abdul Hamid II (1876 1909) tried to apply absolute rule to an empire staggering under a crushing foreign debt, with a fragmented population of hostile people, and succeeded only in creating ill will and dissatisfaction amongst the younger generation of educated Turks.<SPLIT>[[[[Hypothesis]]]]: Although he was [[proscribed]] by educated young Turks, Sultan Abdul Hamid II was loved by the older generations.",0.14058315753936768,0.9279657006263733,2,0,2,61,"Successful"
"[[[[Premise]]]]: 36 AC usage nationally for mercury control from power plants should be roughly proportional to the total MWe of coal-fired facilities that are equipped with the technology (this assumes an average capacity factor of 85 percent and other assumptions of Tables 4-4 and 4-5).<SPLIT>[[[[Hypothesis]]]]: Mercury [[control]] from power plants [[does]] not [[required]] AC.","[[[[Premise]]]]: 36 AC usage nationally for mercury control from power plants should be roughly proportional to the total MWe of coal-fired facilities that are equipped with the technology (this assumes an average capacity factor of 85 percent and other assumptions of Tables 4-4 and 4-5).<SPLIT>[[[[Hypothesis]]]]: Mercury [[policed]] from power plants [[wanting]] not [[prerequisite]] AC.",0.005179941654205322,0.6049224138259888,0,2,0,122,"Successful"
"[[[[Premise]]]]: The village is Sainte-Marie, named by the explorer when he landed on 4 November 1493, attracted by the waterfalls and river he could see flowing down the green inland mountains.<SPLIT>[[[[Hypothesis]]]]: He was [[attracted]] by the waterfalls and river.","[[[[Premise]]]]: The village is Sainte-Marie, named by the explorer when he landed on 4 November 1493, attracted by the waterfalls and river he could see flowing down the green inland mountains.<SPLIT>[[[[Hypothesis]]]]: He was [[ignited]] by the waterfalls and river.",0.03251296281814575,0.8523712754249573,1,2,1,35,"Successful"
"[[[[Premise]]]]: What's truly striking, though, is that Jobs has never really let this idea go.<SPLIT>[[[[Hypothesis]]]]: Jobs clung to an [[idea]].","[[[[Premise]]]]: What's truly striking, though, is that Jobs has never really let this idea go.<SPLIT>[[[[Hypothesis]]]]: Jobs clung to an [[kwun]].",0.017532765865325928,0.7604914903640747,1,2,1,39,"Successful"
"[[[[Premise]]]]: uh-huh how about any matching programs<SPLIT>[[[[Hypothesis]]]]: Is there a matching [[program]]? ","[[[[Premise]]]]: uh-huh how about any matching programs<SPLIT>[[[[Hypothesis]]]]: Is there a matching [[pog]]? ",0.4532586932182312,0.9922600388526917,1,0,1,31,"Successful"
"[[[[Premise]]]]: you know maybe it just wasn't possible at all in the first place you know like the no new taxes thing you know that's uh with the economy going the way it is and everything that was nearly ridiculous thing to<SPLIT>[[[[Hypothesis]]]]: Probably it just wasn't achievable to begin with, no new [[taxes]], with the way the economy is right now that is a [[absurd]] thing to do","[[[[Premise]]]]: you know maybe it just wasn't possible at all in the first place you know like the no new taxes thing you know that's uh with the economy going the way it is and everything that was nearly ridiculous thing to<SPLIT>[[[[Hypothesis]]]]: Probably it just wasn't achievable to begin with, no new [[honorarium]], with the way the economy is right now that is a [[futile]] thing to do",0.017515480518341064,0.6955540180206299,1,2,1,68,"Successful"
"[[[[Premise]]]]: Text box 4.1 describes how the NIPA and unified budget concepts differ.<SPLIT>[[[[Hypothesis]]]]: Text box 4.1 is the only [[place]] where you can find out about the [[differences]] between NIPA and unified budgets.","[[[[Premise]]]]: Text box 4.1 describes how the NIPA and unified budget concepts differ.<SPLIT>[[[[Hypothesis]]]]: Text box 4.1 is the only [[places]] where you can find out about the [[diff]] between NIPA and unified budgets.",0.013454735279083252,0.5310872793197632,2,0,2,32,"Successful"
"[[[[Premise]]]]: Or Sherlock Holmes?""<SPLIT>[[[[Hypothesis]]]]: I think it was Sherlock Holmes?","[[[[Premise]]]]: Or Sherlock Holmes?""<SPLIT>[[[[Hypothesis]]]]: I think it was Sherlock Holmes?",0.8017959594726562,0.8017959594726562,2,2,1,1,"Skipped"
"[[[[Premise]]]]: It was deserved.<SPLIT>[[[[Hypothesis]]]]: it was not [[deserved]] at all","[[[[Premise]]]]: It was deserved.<SPLIT>[[[[Hypothesis]]]]: it was not [[undeserved]] at all",0.0009866952896118164,0.9428545832633972,0,2,0,18,"Successful"
"[[[[Premise]]]]: Two bronze lions, carrying out feng shui principles, guard its doors.<SPLIT>[[[[Hypothesis]]]]: Two golden calfs, [[carrying]] out [[capitalist]] [[principles]], [[laugh]] at [[customers]].","[[[[Premise]]]]: Two bronze lions, carrying out feng shui principles, guard its doors.<SPLIT>[[[[Hypothesis]]]]: Two golden calfs, [[transportation]] out [[oligarchy]] [[doctrines]], [[chuckled]] at [[buyer]].",0.007817566394805908,0.12591224908828735,0,0,0,144,"Failed"
"[[[[Premise]]]]: I have a situation.<SPLIT>[[[[Hypothesis]]]]: [[Everything]] is [[fine]] and I [[have]] nothing on my [[mind]].","[[[[Premise]]]]: I have a situation.<SPLIT>[[[[Hypothesis]]]]: [[Something]] is [[leggy]] and I [[am]] nothing on my [[witty]].",0.0010887384414672852,0.7419969439506531,0,2,0,158,"Successful"
"[[[[Premise]]]]: I entered her shack, opening the painted door covered in runes of warding.<SPLIT>[[[[Hypothesis]]]]: I entered the [[shack]], bidden by her--the runes of warding would have surely sent me away otherwise.","[[[[Premise]]]]: I entered her shack, opening the painted door covered in runes of warding.<SPLIT>[[[[Hypothesis]]]]: I entered the [[stateroom]], bidden by her--the runes of warding would have surely sent me away otherwise.",0.004340231418609619,0.5160521268844604,2,0,2,33,"Successful"
"[[[[Premise]]]]: What Ellison is doing here, as Hemingway did, is equating the process of becoming an artist with that of becoming a man.<SPLIT>[[[[Hypothesis]]]]: The process to becoming a man is [[long]] and [[difficult]].","[[[[Premise]]]]: What Ellison is doing here, as Hemingway did, is equating the process of becoming an artist with that of becoming a man.<SPLIT>[[[[Hypothesis]]]]: The process to becoming a man is [[longstanding]] and [[rigid]].",0.0028597116470336914,0.5527079701423645,2,0,2,45,"Successful"
"[[[[Premise]]]]: oh like if they say i i we just type it in like that<SPLIT>[[[[Hypothesis]]]]: Change it before typing it in.","[[[[Premise]]]]: oh like if they say i i we just type it in like that<SPLIT>[[[[Hypothesis]]]]: Change it before typing it in.",0.6467081308364868,0.6467081308364868,2,2,0,1,"Skipped"
